Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime
Mon 09:33:23 AM,52.4083,4.8191,↗ 46°,253,291,"2,725","1,934",FlightAware ADS-B (RTM / EHRD),Departures,KLM895,2025-03-24 14:50:59
Mon 09:33:41 AM,52.4197,4.8438,↗ 65°,263,303,"3,300","2,029",FlightAware ADS-B (EHHA),Departures,KLM895,2025-03-24 14:50:59
Mon 09:33:57 AM,52.4246,4.8759,→ 87°,272,313,"3,875","2,318",FlightAware ADS-B (DHR / EHKD),Departures,KLM895,2025-03-24 14:50:59
Mon 09:34:14 AM,52.4250,4.9149,→ 90°,278,320,"4,575","2,647",FlightAware ADS-B (EHHV),Departures,KLM895,2025-03-24 14:50:59
Mon 09:34:31 AM,52.4246,4.9509,→ 92°,278,320,"5,375","2,455",FlightAware ADS-B (OST / EBOS),Departures,KLM895,2025-03-24 14:50:59
Mon 09:34:47 AM,52.4204,4.9802,↘ 112°,283,326,"5,925","2,297",FlightAware ADS-B (EHLW),Departures,KLM895,2025-03-24 14:50:59
Mon 09:35:03 AM,52.4074,5.0092,↘ 136°,286,329,"6,600","2,636",FlightAware ADS-B (LEY / EHLE),Departures,KLM895,2025-03-24 14:50:59
Mon 09:35:20 AM,52.3884,5.0324,↘ 145°,283,326,"7,375","2,900",FlightAware ADS-B (LEY / EHLE),Departures,KLM895,2025-03-24 14:50:59
Mon 09:35:48 AM,52.3599,5.0647,↘ 145°,276,318,"8,775","2,533",FlightAware ADS-B (AMS / EHAM),Departures,KLM895,2025-03-24 14:50:59
Mon 09:36:05 AM,52.3424,5.0863,↘ 137°,285,328,"9,275","1,676",FlightAware ADS-B (LEY / EHLE),Departures,KLM895,2025-03-24 14:50:59
Mon 09:36:22 AM,52.3294,5.1143,↘ 115°,292,336,"9,725","1,725",FlightAware ADS-B (RTM / EHRD),Departures,KLM895,2025-03-24 14:50:59
Mon 09:36:45 AM,52.3178,5.1622,↘ 111°,300,345,"10,425","1,274",FlightAware ADS-B (EHDB),Departures,KLM895,2025-03-24 14:50:59
Mon 09:37:15 AM,52.3019,5.2305,↘ 111°,329,379,"10,850",875,FlightAware ADS-B (EIN / EHEH),Departures,KLM895,2025-03-24 14:50:59
Mon 09:37:45 AM,52.2853,5.3001,↘ 111°,355,409,"11,300",972,FlightAware ADS-B (UTC / EHSB),Departures,KLM895,2025-03-24 14:50:59
Mon 09:38:09 AM,52.2702,5.3635,↘ 111°,371,427,"11,725","1,400",FlightAware ADS-B (EHHV),Departures,KLM895,2025-03-24 14:50:59
Mon 09:38:30 AM,52.2572,5.4185,→ 110°,378,435,"12,350","1,898",FlightAware ADS-B (EBUL),Departures,KLM895,2025-03-24 14:50:59
Mon 09:39:13 AM,52.2342,5.5351,→ 106°,384,442,"13,750","1,973",FlightAware ADS-B (AMS / EHAM),Departures,KLM895,2025-03-24 14:50:59
Mon 09:39:43 AM,52.2195,5.6214,→ 105°,388,447,"14,750","1,890",FlightAware ADS-B (EHTE),Departures,KLM895,2025-03-24 14:50:59
Mon 09:40:26 AM,52.1996,5.7436,→ 105°,395,455,"16,050","1,791",FlightAware ADS-B (UTC / EHSB),Departures,KLM895,2025-03-24 14:50:59
Mon 09:40:50 AM,52.1880,5.8146,→ 105°,400,460,"16,750","1,750",FlightAware ADS-B (AMS / EHAM),Departures,KLM895,2025-03-24 14:50:59
Mon 09:41:08 AM,52.1793,5.8667,→ 105°,402,463,"17,275","1,643",FlightAware ADS-B (EHTE),Departures,KLM895,2025-03-24 14:50:59
Mon 09:41:32 AM,52.1683,5.9323,→ 105°,407,468,"17,900","1,722",FlightAware ADS-B (AMS / EHAM),Departures,KLM895,2025-03-24 14:50:59
Mon 09:42:02 AM,52.1529,6.0227,→ 106°,405,466,"18,825","1,950",FlightAware ADS-B (EIN / EHEH),Departures,KLM895,2025-03-24 14:50:59
Mon 09:42:32 AM,52.1381,6.1090,→ 106°,405,466,"19,850","1,775",FlightAware ADS-B (EBLE),Departures,KLM895,2025-03-24 14:50:59
Mon 09:43:02 AM,52.1227,6.1988,→ 106°,408,470,"20,600","1,525",FlightAware ADS-B (BRE / EDDW),Departures,KLM895,2025-03-24 14:50:59
Mon 09:43:32 AM,52.1071,6.2891,→ 106°,410,472,"21,375","1,500",FlightAware ADS-B (GRQ / EHGG),Departures,KLM895,2025-03-24 14:50:59
Mon 09:44:02 AM,52.0923,6.3747,→ 106°,413,475,"22,100","1,400",FlightAware ADS-B (EHHV),Departures,KLM895,2025-03-24 14:50:59
Mon 09:44:32 AM,52.0762,6.4654,→ 107°,417,480,"22,775","1,325",FlightAware ADS-B (EBLE),Departures,KLM895,2025-03-24 14:50:59
Mon 09:45:02 AM,52.0588,6.5579,→ 107°,421,484,"23,425","1,195",FlightAware ADS-B (EDLI),Departures,KLM895,2025-03-24 14:50:59
Mon 09:30:19 AM,52.3206,4.7390,↑ 3°,155,178,,,FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:30:35 AM,52.3309,4.7399,↑ 3°,151,174,675,"2,109",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:30:51 AM,52.3424,4.7433,↑ 18°,171,197,"1,100","1,266",FlightAware ADS-B (NRN / EDLV),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:31:07 AM,52.3549,4.7517,↗ 24°,198,228,"1,350","1,406",FlightAware ADS-B (LEY / EHLE),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:31:23 AM,52.3680,4.7647,↗ 43°,213,245,"1,850","2,344",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:31:39 AM,52.3749,4.7885,→ 86°,227,261,"2,600","3,188",FlightAware ADS-B (RTM / EHRD),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:31:55 AM,52.3724,4.8168,→ 106°,229,264,"3,550","2,953",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:32:11 AM,52.3633,4.8395,↘ 143°,243,280,"4,175","2,391",FlightAware ADS-B (RTM / EHRD),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:32:27 AM,52.3455,4.8496,↓ 175°,255,293,"4,825","2,515",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:32:45 AM,52.3254,4.8430,↓ 198°,263,303,"5,600","2,910",FlightAware ADS-B (EHDL),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:33:17 AM,52.2875,4.8235,↓ 198°,276,318,"7,250","3,429",FlightAware ADS-B (EHHA),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:33:34 AM,52.2665,4.8125,↓ 198°,272,313,"8,400","3,750",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:33:51 AM,52.2451,4.8013,↓ 198°,277,319,"9,375","2,800",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:34:34 AM,52.1932,4.7739,↓ 198°,297,342,"11,200","2,651",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:35:04 AM,52.1506,4.7513,↓ 198°,306,352,"12,600","2,717",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:35:43 AM,52.0990,4.7242,↓ 198°,317,365,"14,325","2,664",FlightAware ADS-B (AMS / EHAM),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:36:11 AM,52.0576,4.7025,↓ 198°,326,375,"15,575","2,638",FlightAware ADS-B (RTM / EHRD),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:36:41 AM,52.0152,4.6804,↓ 198°,331,381,"16,875","2,175",FlightAware ADS-B (LEY / EHLE),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:37:11 AM,51.9690,4.6563,↓ 198°,352,405,"17,750","1,875",FlightAware ADS-B (UTC / EHSB),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:37:41 AM,51.9228,4.6323,↓ 198°,363,418,"18,750","1,974",FlightAware ADS-B (EBGG),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:38:08 AM,51.8794,4.6098,↓ 198°,375,432,"19,625","1,950",FlightAware ADS-B (WOE / EHWO),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:38:31 AM,51.8414,4.5900,↓ 198°,383,441,"20,375","2,085",FlightAware ADS-B (RTM / EHRD),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:38:49 AM,51.8097,4.5736,↓ 198°,387,445,"21,050","2,164",FlightAware ADS-B (GLZ / EHGR),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:39:32 AM,51.7360,4.5356,↓ 198°,395,455,"22,575","1,993",FlightAware ADS-B (RTM / EHRD),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:40:02 AM,51.6823,4.5080,↓ 198°,405,466,"23,475","1,902",FlightAware ADS-B (EHTE),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:40:28 AM,51.6387,4.4855,↓ 198°,408,470,"24,350","1,938",FlightAware ADS-B (EHDB),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:40:50 AM,51.5979,4.4646,↓ 198°,412,474,"25,025","1,702",FlightAware ADS-B (EDLG),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:41:20 AM,51.5431,4.4367,↓ 198°,421,484,"25,825","1,552",FlightAware ADS-B (RTM / EHRD),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:41:48 AM,51.4910,4.4100,↓ 198°,428,493,"26,525","1,474",FlightAware ADS-B (EBBL),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:42:18 AM,51.4359,4.3817,↓ 199°,436,502,"27,250","1,530",FlightAware ADS-B (DTM / EDLW),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:42:38 AM,51.3972,4.3585,↙ 202°,441,507,"27,800","1,346",FlightAware ADS-B (EHTE),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:42:57 AM,51.3610,4.3328,↙ 205°,450,518,"28,125","1,224",FlightAware ADS-B (UDE / EHVK),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:43:27 AM,51.3034,4.2890,↙ 205°,456,525,"28,800","1,277",FlightAware ADS-B (UDE / EHVK),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:43:44 AM,51.2709,4.2664,↙ 203°,458,527,"29,125","1,200",FlightAware ADS-B (EDGQ),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:44:07 AM,51.2238,4.2353,↙ 203°,463,533,"29,600","1,274",FlightAware ADS-B (EBUL),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:44:37 AM,51.1657,4.1964,↙ 203°,468,539,"30,250","1,225",FlightAware ADS-B (LFPE),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:45:07 AM,51.1050,4.1556,↙ 203°,472,543,"30,825","1,125",FlightAware ADS-B (EHTL),Departures,KLM1527,2025-03-24 14:50:59
Mon 09:27:22 AM,52.3256,4.7394,↑ 2°,143,165,475,,FlightAware ADS-B (AMS / EHAM),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:27:38 AM,52.3364,4.7412,↑ 12°,154,177,"1,050","1,500",FlightAware ADS-B (EHHA),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:27:54 AM,52.3482,4.7481,↑ 21°,183,211,"1,275",844,FlightAware ADS-B (EHDB),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:28:10 AM,52.3614,4.7570,↗ 23°,211,243,"1,500","1,969",FlightAware ADS-B (LEY / EHLE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:28:26 AM,52.3759,4.7682,↗ 32°,219,252,"2,325","3,500",FlightAware ADS-B (AMS / EHAM),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:28:43 AM,52.3885,4.7855,↗ 47°,223,257,"3,425","2,917",FlightAware ADS-B (EHSE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:29:02 AM,52.4031,4.8106,↗ 46°,245,282,"4,075","2,250",FlightAware ADS-B (EHDB),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:29:19 AM,52.4167,4.8359,↗ 57°,266,306,"4,775","2,864",FlightAware ADS-B (RTM / EHRD),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:29:35 AM,52.4236,4.8659,→ 82°,275,316,"5,650","3,516",FlightAware ADS-B (EHVB),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:29:51 AM,52.4246,4.9014,→ 90°,279,321,"6,650","3,659",FlightAware ADS-B (LEY / EHLE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:30:16 AM,52.4241,4.9537,→ 92°,282,325,"8,150","3,558",FlightAware ADS-B (LEY / EHLE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:30:34 AM,52.4175,4.9901,↘ 120°,285,328,"9,200","2,921",FlightAware ADS-B (AMS / EHAM),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:31:32 AM,52.3558,5.0690,↘ 141°,305,351,"11,850","2,605",FlightAware ADS-B (AMS / EHAM),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:31:50 AM,52.3391,5.1018,↘ 119°,307,353,"12,500","2,738",FlightAware ADS-B (EHHO),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:32:12 AM,52.3286,5.1499,→ 107°,307,353,"13,675","3,087",FlightAware ADS-B (EHDB),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:32:42 AM,52.3163,5.2193,→ 106°,313,360,"15,175","2,750",FlightAware ADS-B (ANR / EBAW),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:33:12 AM,52.3045,5.2845,→ 107°,320,368,"16,425","2,325",FlightAware ADS-B (EHDB),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:33:42 AM,52.2914,5.3565,→ 107°,335,386,"17,500","2,425",FlightAware ADS-B (EHBD),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:34:12 AM,52.2780,5.4296,→ 107°,335,386,"18,850","2,950",FlightAware ADS-B (AMS / EHAM),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:34:42 AM,52.2646,5.5027,→ 107°,331,381,"20,450","2,645",FlightAware ADS-B (EIN / EHEH),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:35:07 AM,52.2542,5.5587,→ 107°,339,390,"21,275","2,018",FlightAware ADS-B (AMS / EHAM),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:35:37 AM,52.2403,5.6331,→ 107°,348,400,"22,300","2,028",FlightAware ADS-B (EHLW),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:36:01 AM,52.2286,5.6946,→ 107°,354,407,"23,100","2,250",FlightAware ADS-B (EHTE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:36:31 AM,52.2142,5.7710,→ 107°,352,405,"24,325","2,375",FlightAware ADS-B (DUS / EDDL),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:37:01 AM,52.1992,5.8470,→ 108°,351,404,"25,475","2,200",FlightAware ADS-B (ENS / EHTW),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:37:31 AM,52.1840,5.9213,→ 109°,353,406,"26,525","2,000",FlightAware ADS-B (WOE / EHWO),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:38:01 AM,52.1683,5.9959,→ 109°,354,407,"27,475","1,675",FlightAware ADS-B (EHLW),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:38:31 AM,52.1523,6.0700,→ 109°,360,414,"28,200","1,425",FlightAware ADS-B (GLZ / EHGR),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:39:01 AM,52.1351,6.1495,→ 110°,366,421,"28,900","1,425",FlightAware ADS-B (EHLW),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:39:31 AM,52.1178,6.2265,→ 110°,368,423,"29,625","1,450",FlightAware ADS-B (EDLF),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:40:01 AM,52.1004,6.3033,↘ 111°,370,426,"30,350","1,225",FlightAware ADS-B (EHTE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:40:31 AM,52.0821,6.3819,↘ 111°,371,427,"30,850",650,FlightAware ADS-B (AAH / EDKA),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:41:01 AM,52.0639,6.4594,↘ 111°,377,434,"31,000",150,FlightAware ADS-B (LEY / EHLE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:41:31 AM,52.0451,6.5398,→ 110°,373,429,"31,000",,FlightAware ADS-B (EDLS),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:41:47 AM,52.0389,6.5839,→ 97°,360,414,"31,000",,FlightAware ADS-B (EDLS),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:42:15 AM,52.0351,6.6590,→ 94°,363,418,"31,000",,FlightAware ADS-B (GLZ / EHGR),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:42:45 AM,52.0313,6.7404,→ 94°,363,418,"31,000",,FlightAware ADS-B (ESS / EDLE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:43:09 AM,52.0285,6.8084,→ 92°,361,415,"31,000",,FlightAware ADS-B (DTM / EDLW),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:43:34 AM,52.0313,6.8706,→ 83°,357,411,"31,000",,FlightAware ADS-B (DTM / EDLW),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:43:50 AM,52.0349,6.9158,→ 83°,358,412,"31,000",,FlightAware ADS-B (ERF / EDDE),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:44:20 AM,52.0410,6.9937,→ 83°,359,413,"31,000",,FlightAware ADS-B (DTM / EDLW),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:44:50 AM,52.0475,7.0773,→ 82°,359,413,"31,000",,FlightAware ADS-B (EDWQ),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:45:09 AM,52.0529,7.1259,→ 78°,355,409,"31,000",,FlightAware ADS-B (CGN / EDDK),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:45:39 AM,52.0638,7.2022,→ 77°,354,407,"31,000",,FlightAware ADS-B (UTC / EHSB),Departures,KLM1779,2025-03-24 14:50:59
Mon 09:26:12 AM,52.3263,4.7397,↑ 4°,154,177,350,,FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:26:28 AM,52.3377,4.7424,↑ 20°,158,182,"1,000","1,969",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:26:44 AM,52.3490,4.7501,↗ 22°,174,200,"1,400","1,547",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:27:00 AM,52.3623,4.7598,↗ 31°,197,227,"1,825","1,547",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:27:16 AM,52.3716,4.7769,↗ 61°,221,254,"2,225","1,734",FlightAware ADS-B (EHHA),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:27:32 AM,52.3738,4.8055,→ 100°,242,278,"2,750","2,455",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:27:49 AM,52.3675,4.8351,↘ 121°,247,284,"3,575","2,909",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:28:05 AM,52.3531,4.8520,↓ 160°,247,284,"4,350","2,391",FlightAware ADS-B (UDE / EHVK),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:28:21 AM,52.3349,4.8525,↓ 186°,260,299,"4,850","2,541",FlightAware ADS-B (DHR / EHKD),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:28:54 AM,52.2938,4.8475,↓ 182°,278,320,"6,425","3,028",FlightAware ADS-B (EHHA),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:29:15 AM,52.2660,4.8466,↓ 181°,282,325,"7,575","3,558",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:29:37 AM,52.2367,4.8464,↓ 180°,278,320,"8,975","3,167",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:30:00 AM,52.2071,4.8461,↓ 180°,292,336,"9,950","2,231",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:30:16 AM,52.1849,4.8458,↓ 181°,307,353,"10,425","1,453",FlightAware ADS-B (DTM / EDLW),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:30:32 AM,52.1615,4.8454,↓ 181°,332,382,"10,725","1,800",FlightAware ADS-B (EHVB),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:31:06 AM,52.1085,4.8442,↓ 181°,352,405,"11,925","2,344",FlightAware ADS-B (EHMZ),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:31:36 AM,52.0577,4.8432,↓ 181°,365,420,"13,225","2,609",FlightAware ADS-B (AAH / EDKA),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:31:52 AM,52.0303,4.8422,↓ 184°,369,425,"13,925","2,708",FlightAware ADS-B (EHVB),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:32:12 AM,52.0003,4.8278,↙ 206°,370,426,"14,850","2,581",FlightAware ADS-B (RTM / EHRD),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:33:00 AM,51.9233,4.7659,↙ 206°,383,441,"16,850","2,346",FlightAware ADS-B (UDE / EHVK),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:33:30 AM,51.8752,4.7285,↙ 206°,395,455,"17,900","1,909",FlightAware ADS-B (DHR / EHKD),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:34:06 AM,51.8158,4.6823,↙ 206°,412,474,"18,950","1,974",FlightAware ADS-B (EIN / EHEH),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:34:27 AM,51.7777,4.6527,↙ 206°,417,480,"19,775","2,092",FlightAware ADS-B (EIN / EHEH),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:34:44 AM,51.7480,4.6296,↙ 206°,424,488,"20,275","1,849",FlightAware ADS-B (LEY / EHLE),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:35:10 AM,51.7014,4.5934,↙ 206°,433,498,"21,100","1,990",FlightAware ADS-B (NWI / EGSH),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:35:33 AM,51.6599,4.5614,↙ 206°,436,502,"21,900","1,933",FlightAware ADS-B (EHTE),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:36:02 AM,51.6084,4.5217,↙ 206°,444,511,"22,775","1,868",FlightAware ADS-B (RCS / EGTO),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:36:26 AM,51.5627,4.4866,↙ 206°,448,516,"23,550","1,909",FlightAware ADS-B (RTM / EHRD),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:36:46 AM,51.5253,4.4578,↙ 206°,451,519,"24,175","1,703",FlightAware ADS-B (EGSQ),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:37:03 AM,51.4930,4.4330,↙ 206°,457,526,"24,600","1,662",FlightAware ADS-B (BRU / EBBR),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:37:23 AM,51.4538,4.4030,↙ 206°,459,528,"25,200","1,530",FlightAware ADS-B (EHHO),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:37:53 AM,51.3965,4.3592,↙ 205°,468,539,"25,875","1,400",FlightAware ADS-B (AMS / EHAM),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:38:23 AM,51.3383,4.3151,↙ 205°,473,544,"26,600","1,275",FlightAware ADS-B (DHR / EHKD),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:38:53 AM,51.2764,4.2682,↙ 205°,482,555,"27,150","1,259",FlightAware ADS-B (EBEU),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:39:19 AM,51.2253,4.2296,↙ 205°,486,559,"27,775","1,235",FlightAware ADS-B (EHDB),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:39:44 AM,51.1754,4.1955,↙ 202°,490,564,"28,200",927,FlightAware ADS-B (RTM / EHRD),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:40:14 AM,51.1118,4.1543,↙ 202°,498,573,"28,625",875,FlightAware ADS-B (EBUS),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:40:44 AM,51.0480,4.1123,↙ 203°,506,582,"29,075","1,100",FlightAware ADS-B (ANR / EBAW),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:41:14 AM,50.9826,4.0689,↙ 203°,509,586,"29,725","1,194",FlightAware ADS-B (EBMB),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:41:33 AM,50.9399,4.0404,↙ 204°,510,587,"30,050",810,FlightAware ADS-B (DUS / EDDL),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:42:04 AM,50.8751,3.9974,↙ 204°,518,596,"30,400",824,FlightAware ADS-B (DUS / EDDL),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:42:44 AM,50.7840,3.9371,↙ 203°,525,604,"31,025",959,FlightAware ADS-B (RTM / EHRD),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:43:05 AM,50.7354,3.9051,↙ 203°,525,604,"31,375","1,206",FlightAware ADS-B (DUS / EDDL),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:43:35 AM,50.6705,3.8624,↙ 203°,523,602,"32,050","1,629",FlightAware ADS-B (RTM / EHRD),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:44:15 AM,50.5828,3.8050,↙ 204°,511,588,"33,275","1,843",FlightAware ADS-B (DUS / EDDL),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:44:45 AM,50.5159,3.7613,↙ 203°,500,575,"34,200","1,625",FlightAware ADS-B (EBHN),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:45:15 AM,50.4522,3.7199,↙ 203°,493,567,"34,900",775,FlightAware ADS-B (LFFE),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:45:45 AM,50.3891,3.6787,↙ 203°,486,559,"34,975",75,FlightAware ADS-B (BRU / EBBR),Departures,TRA6113,2025-03-24 14:50:59
Mon 09:24:43 AM,52.3303,4.7406,↑ 7°,148,170,850,"2,391",FlightAware ADS-B (EHHA),Departures,EZY7979,2025-03-24 14:50:59
Mon 09:24:59 AM,52.3409,4.7465,↗ 22°,163,188,"1,325","1,828",FlightAware ADS-B (AMS / EHAM),Departures,EZY7979,2025-03-24 14:50:59
Mon 09:25:15 AM,52.3537,4.7547,↑ 21°,186,214,"1,825","1,828",FlightAware ADS-B (RTM / EHRD),Departures,EZY7979,2025-03-24 14:50:59
Mon 09:25:31 AM,52.3665,4.7649,↗ 32°,204,235,"2,300","2,250",FlightAware ADS-B (AMS / EHAM),Departures,EZY7979,2025-03-24 14:50:59
Mon 09:25:47 AM,52.3750,4.7881,→ 75°,215,247,"3,025","2,813",FlightAware ADS-B (AMS / EHAM),Departures,EZY7979,2025-03-24 14:50:59
Mon 09:26:03 AM,52.3732,4.8128,→ 106°,224,258,"3,800","2,625",FlightAware ADS-B (EHHA),Departures,EZY7979,2025-03-24 14:50:59
Mon 09:26:19 AM,52.3652,4.8364,↘ 130°,235,270,"4,425","2,818",FlightAware ADS-B (AMS / EHAM),Departures,EZY7979,2025-03-24 14:50:59
Mon 09:26:36 AM,52.3473,4.8502,↓ 170°,232,267,"5,350","2,580",FlightAware ADS-B (AMS / EHAM),Departures,EZY7979,2025-03-24 14:50:59
